text,label,color
farm is blue,agriculture,blue
farm is white,agriculture,white
farm,agriculture,None
farm is red,agriculture,red
farm is light_blue,agriculture,light_blue
farm is light_green,agriculture,light_green
farm is orange,agriculture,orange
farm is purple,agriculture,purple
farm is pink,agriculture,pink
farm is brown,agriculture,brown
farm is gray,agriculture,gray
farm is grey,agriculture,grey
farm is violet,agriculture,violet
farm is silver,agriculture,silver
farm is gold,agriculture,gold
farm is teal,agriculture,teal
agricultural areas is cyan,agriculture,cyan
agricultural areas is yellow,agriculture,yellow
agricultural areas is magenta,agriculture,magenta
agricultural areas is green,agriculture,green
agricultural areas is blue,agriculture,blue
agricultural areas is white,agriculture,white
agricultural areas,agriculture,None
agricultural areas is red,agriculture,red
agricultural areas is light_blue,agriculture,light_blue
agricultural areas is light_green,agriculture,light_green
agricultural areas is orange,agriculture,orange
agricultural areas is purple,agriculture,purple
agricultural areas is pink,agriculture,pink
agricultural areas is brown,agriculture,brown
agricultural areas is gray,agriculture,gray
agricultural areas is grey,agriculture,grey
agricultural areas is violet,agriculture,violet
agricultural areas is silver,agriculture,silver
agricultural areas is gold,agriculture,gold
agricultural areas is teal,agriculture,teal
farmland is cyan,agriculture,cyan
farmland is yellow,agriculture,yellow
farmland is magenta,agriculture,magenta
farmland is green,agriculture,green
farmland is blue,agriculture,blue
farmland is white,agriculture,white
farmland,agriculture,None
farmland is red,agriculture,red
farmland is light_blue,agriculture,light_blue
farmland is light_green,agriculture,light_green
farmland is orange,agriculture,orange
farmland is purple,agriculture,purple
farmland is pink,agriculture,pink
farmland is brown,agriculture,brown
farmland is gray,agriculture,gray
farmland is grey,agriculture,grey
farmland is violet,agriculture,violet
farmland is silver,agriculture,silver
farmland is gold,agriculture,gold
farmland is teal,agriculture,teal
farming areas is cyan,agriculture,cyan
farming areas is yellow,agriculture,yellow
farming areas is magenta,agriculture,magenta
farming areas is green,agriculture,green
farming areas is blue,agriculture,blue
farming areas is white,agriculture,white
farming areas,agriculture,None
farming areas is red,agriculture,red
farming areas is light_blue,agriculture,light_blue
farming areas is light_green,agriculture,light_green
farming areas is orange,agriculture,orange
farming areas is purple,agriculture,purple
farming areas is pink,agriculture,pink
farming areas is brown,agriculture,brown
farming areas is gray,agriculture,gray
farming areas is grey,agriculture,grey
farming areas is violet,agriculture,violet
farming areas is silver,agriculture,silver
farming areas is gold,agriculture,gold
farming areas is teal,agriculture,teal
crops is cyan,agriculture,cyan
crops is yellow,agriculture,yellow
crops is magenta,agriculture,magenta
crops is green,agriculture,green
crops is blue,agriculture,blue
crops is white,agriculture,white
crops,agriculture,None
crops is red,agriculture,red
crops is light_blue,agriculture,light_blue
crops is light_green,agriculture,light_green
crops is orange,agriculture,orange
crops is purple,agriculture,purple
crops is pink,agriculture,pink
crops is brown,agriculture,brown
crops is gray,agriculture,gray
crops is grey,agriculture,grey
crops is violet,agriculture,violet
crops is silver,agriculture,silver
crops is gold,agriculture,gold
crops is teal,agriculture,teal
rangeland is cyan,rangeland,cyan
rangeland is yellow,rangeland,yellow
rangeland is magenta,rangeland,magenta
rangeland is green,rangeland,green
rangeland is blue,rangeland,blue
rangeland is white,rangeland,white
rangeland,rangeland,None
rangeland is red,rangeland,red
rangeland is light_blue,rangeland,light_blue
rangeland is light_green,rangeland,light_green
rangeland is orange,rangeland,orange
rangeland is purple,rangeland,purple
rangeland is pink,rangeland,pink
rangeland is brown,rangeland,brown
rangeland is gray,rangeland,gray
rangeland is grey,rangeland,grey
rangeland is violet,rangeland,violet
rangeland is silver,rangeland,silver
rangeland is gold,rangeland,gold
rangeland is teal,rangeland,teal
grassland is cyan,rangeland,cyan
grassland is yellow,rangeland,yellow
grassland is magenta,rangeland,magenta
grassland is green,rangeland,green
grassland is blue,rangeland,blue
grassland is white,rangeland,white
grassland,rangeland,None
grassland is red,rangeland,red
grassland is light_blue,rangeland,light_blue
grassland is light_green,rangeland,light_green
grassland is orange,rangeland,orange
grassland is purple,rangeland,purple
grassland is pink,rangeland,pink
grassland is brown,rangeland,brown
grassland is gray,rangeland,gray
grassland is grey,rangeland,grey
grassland is violet,rangeland,violet
grassland is silver,rangeland,silver
grassland is gold,rangeland,gold
grassland is teal,rangeland,teal
pastures is cyan,rangeland,cyan
pastures is yellow,rangeland,yellow
pastures is magenta,rangeland,magenta
pastures is green,rangeland,green
pastures is blue,rangeland,blue
pastures is white,rangeland,white
pastures,rangeland,None
pastures is red,rangeland,red
pastures is light_blue,rangeland,light_blue
pastures is light_green,rangeland,light_green
pastures is orange,rangeland,orange
pastures is purple,rangeland,purple
pastures is pink,rangeland,pink
pastures is brown,rangeland,brown
pastures is gray,rangeland,gray
pastures is grey,rangeland,grey
pastures is violet,rangeland,violet
pastures is silver,rangeland,silver
pastures is gold,rangeland,gold
pastures is teal,rangeland,teal
grazing areas is cyan,rangeland,cyan
grazing areas is yellow,rangeland,yellow
grazing areas is magenta,rangeland,magenta
grazing areas is green,rangeland,green
grazing areas is blue,rangeland,blue
grazing areas is white,rangeland,white
grazing areas,rangeland,None
grazing areas is red,rangeland,red
grazing areas is light_blue,rangeland,light_blue
grazing areas is light_green,rangeland,light_green
grazing areas is orange,rangeland,orange
grazing areas is purple,rangeland,purple
grazing areas is pink,rangeland,pink
grazing areas is brown,rangeland,brown
grazing areas is gray,rangeland,gray
grazing areas is grey,rangeland,grey
grazing areas is violet,rangeland,violet
grazing areas is silver,rangeland,silver
grazing areas is gold,rangeland,gold
grazing areas is teal,rangeland,teal
meadows is cyan,rangeland,cyan
meadows is yellow,rangeland,yellow
meadows is magenta,rangeland,magenta
meadows is green,rangeland,green
meadows is blue,rangeland,blue
meadows is white,rangeland,white
meadows,rangeland,None
meadows is red,rangeland,red
meadows is light_blue,rangeland,light_blue
meadows is light_green,rangeland,light_green
meadows is orange,rangeland,orange
meadows is purple,rangeland,purple
meadows is pink,rangeland,pink
meadows is brown,rangeland,brown
meadows is gray,rangeland,gray
meadows is grey,rangeland,grey
meadows is violet,rangeland,violet
meadows is silver,rangeland,silver
meadows is gold,rangeland,gold
meadows is teal,rangeland,teal
forest is cyan,forest,cyan
forest is yellow,forest,yellow
forest is magenta,forest,magenta
forest is green,forest,green
forest is blue,forest,blue
forest is white,forest,white
forest,forest,None
forest is red,forest,red
forest is light_blue,forest,light_blue
forest is light_green,forest,light_green
forest is orange,forest,orange
forest is purple,forest,purple
forest is pink,forest,pink
forest is brown,forest,brown
forest is gray,forest,gray
forest is grey,forest,grey
forest is violet,forest,violet
forest is silver,forest,silver
forest is gold,forest,gold
forest is teal,forest,teal
forests is cyan,forest,cyan
forests is yellow,forest,yellow
forests is magenta,forest,magenta
forests is green,forest,green
forests is blue,forest,blue
forests is white,forest,white
forests,forest,None
forests is red,forest,red
forests is light_blue,forest,light_blue
forests is light_green,forest,light_green
forests is orange,forest,orange
forests is purple,forest,purple
forests is pink,forest,pink
forests is brown,forest,brown
forests is gray,forest,gray
forests is grey,forest,grey
forests is violet,forest,violet
forests is silver,forest,silver
forests is gold,forest,gold
forests is teal,forest,teal
forested areas is cyan,forest,cyan
forested areas is yellow,forest,yellow
forested areas is magenta,forest,magenta
forested areas is green,forest,green
forested areas is blue,forest,blue
forested areas is white,forest,white
forested areas,forest,None
forested areas is red,forest,red
forested areas is light_blue,forest,light_blue
forested areas is light_green,forest,light_green
forested areas is orange,forest,orange
forested areas is purple,forest,purple
forested areas is pink,forest,pink
forested areas is brown,forest,brown
forested areas is gray,forest,gray
forested areas is grey,forest,grey
forested areas is violet,forest,violet
forested areas is silver,forest,silver
forested areas is gold,forest,gold
forested areas is teal,forest,teal
woodland is cyan,forest,cyan
woodland is yellow,forest,yellow
woodland is magenta,forest,magenta
woodland is green,forest,green
woodland is blue,forest,blue
woodland is white,forest,white
woodland,forest,None
woodland is red,forest,red
woodland is light_blue,forest,light_blue
woodland is light_green,forest,light_green
woodland is orange,forest,orange
woodland is purple,forest,purple
woodland is pink,forest,pink
woodland is brown,forest,brown
woodland is gray,forest,gray
woodland is grey,forest,grey
woodland is violet,forest,violet
woodland is silver,forest,silver
woodland is gold,forest,gold
woodland is teal,forest,teal
forest regions is cyan,forest,cyan
forest regions is yellow,forest,yellow
forest regions is magenta,forest,magenta
forest regions is green,forest,green
forest regions is blue,forest,blue
forest regions is white,forest,white
forest regions,forest,None
forest regions is red,forest,red
forest regions is light_blue,forest,light_blue
forest regions is light_green,forest,light_green
forest regions is orange,forest,orange
forest regions is purple,forest,purple
forest regions is pink,forest,pink
forest regions is brown,forest,brown
forest regions is gray,forest,gray
forest regions is grey,forest,grey
forest regions is violet,forest,violet
forest regions is silver,forest,silver
forest regions is gold,forest,gold
forest regions is teal,forest,teal
water is cyan,water,cyan
water is yellow,water,yellow
water is magenta,water,magenta
water is green,water,green
water is blue,water,blue
water is white,water,white
water,water,None
water is red,water,red
water is light_blue,water,light_blue
water is light_green,water,light_green
water is orange,water,orange
water is purple,water,purple
water is pink,water,pink
water is brown,water,brown
water is gray,water,gray
water is grey,water,grey
water is violet,water,violet
water is silver,water,silver
water is gold,water,gold
